document	label
any danger	1
in a risk zone	0
what looks like voluntary will actually be coercive	0
objects	0
add fuel to the raging fire	0
yardstick for progress	1
the rule of law is under fire	0
were honest	1
legitimate	1
no one wept over him	0
massive intimidatory show of force that was evident in the deployment of security forces	0
in the eyes of	1
nothing but a mere public relations tool	0
support	1
exalted	1
has been widely condemned	0
abusive language	0
declined	0
would callously exploit	0
all was not lost	1
billions of dollars in lethal weapons every year	0
will be rich in promises	1
warning	0
fears	0
has rejected	0
incomprehension	0
want to make sure	1
can not be taken seriously	0
refusing to restate	0
confined to minute cells	0
have pleased	1
constitutes no permanent life insurance	0
will be entirely happy	0
refused	0
dangerous situation	0
hardest hit	0
seek	1
wracked by intense violence and intimidation	0
criticisms	0
divergent views	0
great people	1
after dithering for a few days	0
came to naught	0
will contaminate	0
interfering	0
are gunning down innocent people on daily basis	0
refused	0
unwavering will	1
is wide awake	1
was a strong desire among	1
plans	1
is ignoring its commitments in the current situation	0
interests	1
extremely dangerous	0
more criticism	0
tremendous efforts	1
resistance	1
was seen	0
urge	1
there are a few ambiguous points	0
abandons	0
cataclysmic consequences	0
and they will get it	1
use the excuse of	0
frustrated	0
the peace treaty was in favour of the zionist enemy	0
points fingers	0
generally benefit	1
believe	1
great	0
by flashing a carrot on a stick	0
raise questions	0
are carrying signs appealing	1
is not , in the first place , willing to recognize	0
tensions	0
hypocrisy	0
scorn	0
congratulated	1
slammed	0
deemed	0
quick to say	0
what would then remain	0
calculated	0
are enthusiastic	1
oppressed	0
what political objectives might be driving	0
nor are they	0
anticipated	1
removed from the reality	0
charges	0
claiming	0
limited	0
rejected	0
sanctions message	0
strengthening our economy	1
could accept	0
toy with the world in palms of their hands	0
has also criticized	0
is undoubtedly justified	1
not on very solid legal ground	0
sided	1
more serious and direct challenge	0
only be averted	1
do not recognise	0
children in distress	0
condemnation	0
terrorists	0
really had reached	0
axis of evil	0
political warning must be heeded	0
unleashed oppression	0
will not be able lay claim to a worthy place in the civilized world	0
stands on the side of justice	1
credible	1
but he may be	1
called for	1
serious , calm and forward - looking approach	1
were dismissed	0
pushes for	1
sympathy	1
anti - chavez protest	0
kept peeking	1
rubbed their palms at length	1
tragedy	0
farce of coup d'etat was staged	0
would be a reluctant financial firefighter	0
a veritable media triumph	1
follow suit	0
want	1
disdaining	0
just not possible	0
decisive influence	1
is not sufficient from the viewpoint of economic efficiency	1
would not allow	0
without exception	0
the importance of china	1
ok's	1
get away with bad policymaking	0
a brutal occupation	0
finally entered a dangerous stage	0
shown understanding	1
defended	1
unlawful	0
want more money for themselves ,	0
ca n't be burying its head in the sand	0
chorus of condemnation	0
will act very responsibly	1
explosive	0
bush backtracked	0
fail	0
revolted	0
the like of which has never been seen before	0
widely despised	0
rigged and unacceptable	0
any pretence of fairness to all sides	0
had all thought	1
urged	1
hopes	1
a man of peace	1
there is no scope for such madness	0
reticence	0
expressed his surprise	1
pushed	1
positive control	1
fudged	0
seeks	1
intimidation	0
calls	1
significant results	1
his anger	0
supremacy	0
the support	1
accused	0
lambasted	0
100 percent	1
accused	0
many and often confusing	0
had the illusion	0
bitterly fought	0
warlike tone	0
were even more full of praise	1
breeding ground	0
wrangling	0
resolve all issues peacefully	1
delaying the day of reckoning	0
victory of justice and freedom	1
spewed out all kinds of vicious remarks	0
should take every single step carefully	1
could be sympathisers	0
competitiveness	1
mother of terrorism	0
independent	1
endorsed	1
impossible	0
recognizes	1
readiness to establish ties	1
challenging and issuing objections	0
recognized	0
distorts	0
this is the final nail on the government's coffin	0
a group of arab and israeli peace activists , who wanted to bring food to ramallah , is expelled	0
very easily lost	0
should criticize	0
was unable to recommend	0
want to ask	1
fears	0
sounds clumsy	0
hence one can see that it is not to be surprised	0
concocted	0
condemned	0
supports	1
restoring legitimacy	1
has discretely assured	1
setback	0
see	0
it could become a reference	0
stated repeatedly	1
the branding	0
assurances	1
a valentine's day gift for the polluters	0
can not afford	0
open to widespread abuse	0
axis of evil	0
welcomed	1
called on	1
can contaminate	0
highly respected	1
evil	0
works to abort his mission in advance by	0
looking nervously over	0
playing the part of a thug who is feared by all and who likes to punish anyone that complains about his behavior	0
made nonsensical gaffes	0
was unwise enough	0
looked to	1
warning	0
not yet	0
by force if necessary	0
declined	0
was a priority goal	1
calm and a just peace	1
has brought in three francs	1
would not dilute its backing	1
the evil that must be destroyed	0
neutralize	1
wanted	0
insists	1
is accusing	0
back on track	1
is showing signs of disquiet	0
security revenge	0
just to embarrass the administration	0
is unequivocal in its u . s . support	1
flawed	0
a great wall of china in the middle east	0
devastating	0
backing out	0
the rhetoric of good and evil is not suitable	0
making it easier to stuff ballot boxes	0
lacks a coherent	0
overwhelmingly	1
it could blossom	1
deserves condemnation	0
hampering	0
outcry	0
would amount to a flagrant violation	0
are expected	0
pursuit of its global agenda	1
confused	0
urge	1
will force the wto to change	1
young old man	1
must think	1
expose the cracks	0
disturbingly long - term	0
sincerity	1
believe	0
indeed the ring leader and empire of evil	0
disregards	0
attacks on the freedoms and values	0
will not be tolerated for long	0
crowded , unventilated tents	0
incredible damage	0
always justifies	1
a lack of transparent investigations	0
frail excuses and pretexts	0
greatly improved	1
represents the pessimistic outlook	0
where there are not even polls	0
axis of evil	0
axis of evil	0
no one up above	0
asked	1
would exert excessive influence	0
had aligned against	0
baseless charges	0
insults	0
claiming	0
supported	1
playing with fire	0
brouhaha	0
to criticize	0
adopted a resolution	1
got a boost	1
believe	1
clear self - restraint and abidance	1
believes	1
absence of democracy	0
refusal to approve	0
in the name of self - righteousness	0
to put it mildly	0
sided with	1
prodded	0
long - winded	0
dictated to	0
thanked	1
peace and stability of the world	1
would venture to assure	0
access of evil	0
meddling	0
bias against	0
begin to support	1
reckless	0
welcome	1
free and fair	1
would also accelerate	1
factual inaccuracies	0
his brother , jeb , needs in order to secure his reelection	0
would not be a bad idea	1
a firm grounding in international human rights	1
trying to move the goal posts	0
publicly denouncing	0
doubt	0
had indeed brought it on himself	0
the most magnificent	1
aggression and savage atrocities	0
congratulated	1
axis of evil	0
would never readily agree	0
orchestrating	0
expressed confidence	1
exemplary	1
flirting with	0
agreed	1
forbids	0
is partly to blame	0
more quickly	1
drive him away	0
muscle - flexing	0
pretext	0
lamented	0
defends	1
bellowing	0
may still hope	1
the invitation	1
systematic campaign of violence and intimidation	0
sanctity of	1
accuses	0
supports	1
policy of domination in total negation of the lofty principles of morality , ethic and democracy	0
in face of the economic and government paralysis	0
the failed coup attempts that the united states first blessed and then disavowed	0
to attack	0
continue to spew out vicious remarks	0
would n't it be better	1
doubts	0
systematic campaign of violence and intimidation	0
will complain	0
it's a challenge	0
grave violations	0
considers	1
hesitated	0
it is conducting a war without rules	0
the 'axis of evil	0
seek more cooperation opportunities	1
well recognized	1
would be a reluctant financial firefighter	0
and punish those guilty	0
bothered	0
victory	1
raised the pitch	0
clashed violently	0
differ	0
never gave us politicians the right	0
camp x - ray	0
the main concern	0
lambasted	0
ruinous mistake	0
corruption	0
if unexpected incidents took place to arafat's safety	0
legitimate	1
deliberately confusing	0
even in the midst of tragedy , specially in the midst of tragedy , god is there	1
unilateral policy does not identify any limits for itself	0
hoped	1
incapable	0
blamed	0
pretext	0
scenes of destruction	0
in fact unprecedented	0
demonstrations and rallies against	0
a warm welcome	1
far better	0
does not want	0
would be unmasked	0
axis of evil	0
useless sophistry	0
drew flak from	0
anyway	0
fake	0
disagreement	0
support	1
or think they know	0
necessary evil	0
fraudulent	0
never	0
failure to ratify	0
the hope	1
worsening	0
is based on mutual respect and understanding	1
like	1
was grateful	1
extraordinary burden	0
aggressive ambitions	0
responsible for zimbabwe's crisis	0
are urged	0
not voluntarily	0
is optimistic	1
forms a wretched background	0
alarming	0
more impossible than ever	1
desperate	0
no double standards should be pursued here	0
feared	0
timely	1
if you're not with us , you're against us	0
prerogative and sovereign right	1
sabotage by white farmers	0
criticize	0
the reactions	0
endorsed	1
has no consensus	0
without room for rigging	1
simply because	0
hospitality ends there	0
condemned	0
dismisses	0
criticism	0
refusal	0
extremely easy	0
towers over afghanistan	1
most radical israeli hardliners	0
not in conformity with	0
denied	0
somewhat softens its tone	1
alleged	0
afraid	0
congratulate	1
double crime	0
wants	1
would cause japan and the republic of korea ( rok ) feel disturbed	0
decisions	0
a promotion of us values to china	1
such israeli infractions	0
worries	0
is a telling example of a new - and perhaps risky - approach	0
viciously	0
is , day by day , becoming somewhat weak	0
was worried	0
changes its stand	0
accused	0
bowed to	0
binding wounds	1
scepticism and scorn	0
it continues to twist the logic of things by turning a blind eye to israeli murderers and describing palestinian victims as terrorists	0
