document	label
argued	1
axis of evil	0
eventually offered talks	1
suppression of palestinians	0
brutalised	0
that privilege	1
total benefit of that has been earned by the united states	0
serious , calm and forward - looking approach	1
nor especially democratic	0
were dismissed	0
had not been willing	0
pursuit of its global agenda	1
massively rigged	0
do not like	0
did not endorse	0
arm - twist	0
had taken serious steps to ensure the personal safety	1
rejected	0
meaningless	0
defiant	0
was unconstitutional	0
are glad	1
admonishing	0
either of them	0
such humanitarians as saddam hussein and the government of malaysia	0
the us imperialist war maniacs' conspiracy	0
it is unacceptable for canada to allow any ambiguity in policy	0
affront against law and democracy	0
strategic competitor	0
harsh treatment of its own citizens	0
lies and by deceiving	0
to trample upon	0
still - tense relationship	0
openly opposed	0
demands	1
what happened in bosnia herzegovina is being repeated on a larger scale	0
desperate	0
clearly at this point there is no cause	0
trying to harass	0
mouthy	0
experience the same fate	0
were being used	0
recognized	1
that will win us votes	1
charges	0
difficult	0
accusations	0
to accept	1
continuing battle	0
high prospects	1
objects	0
refused	0
fudged	0
brutally	0
testimony of	1
sent a letter of protest	0
unacceptable degradation	0
to defend	1
the axis of evil remark	0
jeopardizing	0
fervently escalates a campaign of bludgeoning its citizens	0
does not appear	0
like kids	0
would not find it at all strange	0
disagreeable	0
welcomes	1
conclusion also reached	0
is committed	1
chaotic	0
roundly criticised	0
collapsed	1
deleterious	0
extremist inclinations	0
be completely satisfied	1
not a nation that is able to abide by	0
the unconditional support	1
believe	0
double standard	0
is being accepted for the present without much complaint	0
massacre	0
has generated anxieties	0
israel would gain peace and security	1
not safe	0
more dangerous enemies at home than elsewhere	0
quality of knowingness	0
severely criticized and put pressure on	0
warm	1
ever firmer	1
goodies	0
that's what happened in argentina	0
to support	1
not true	0
week that changed the world	1
hoped	1
deadly	0
defenders of the world poor	1
believes	0
will become one of the best elements	1
blinding eyeglasses , masks incapacitating the mouth and nose , ear - splitting ear phones	0
were in line with	1
are eager	1
expressed sympathy	0
claims to support	1
have condemned	0
been picking on	0
the claim	0
gave their thumbs up	1
into submission	0
clearly	1
very hard time	0
new dimension of crime against humanity	0
failing to be free and fair	0
deepening	1
will	1
not a normal country	0
endorsed	1
would venture to assure	0
unfair	0
raise denmark's voice	0
faux pas	0
powerful compulsions it is apparently labouring under	0
have also agreed	1
support	1
dangerous	0
lacks	1
entirely improper	0
parasitic economies	0
recommendation	1
undemocratic or uncivilized	0
threatening	0
peaceful reunification and 'one country two systems	1
committed	1
seeking revenge	0
for otherwise	0
chooses to disregard	0
accusing	0
relieved	1
insufficient	0
are false	0
believes	0
critics	0
concerns	0
could become embarrassing	0
transparent , credible , free and fair	1
legitimate self - defence	1
urged	1
fair	1
pit against	0
judging from	0
inflicted terrible death and pain on people on this continent	0
pretended to be abiding by the decision	0
how could anybody	0
not much better	0
killing of a large number of innocent civilians	0
certainly not raised us image	0
quit its moves to obstruct a fair middle east settlement	0
was not enough	0
charges against	0
decided	0
this country can only be dragged along , but wo n't get anywhere	0
outrage	0
continue to urge	1
in fact his government is illegitimate	0
his anger	0
spiteful attitude clearly shows	0
advice	1
support	1
could n't care less	0
not satisfactory	0
complained	0
responsible for	0
on suspicion of	0
illegally	0
test of patience	0
most open	1
all these innocent people being killed	0
more precise	1
are concerned	0
mastermind of the terror attacks	0
have warned	0
retaliate	0
having opted for	1
would not hurt taiwan's interests	1
voluntary	1
swiftly countermanded by	0
unrealistic	0
risks	0
wanting	1
wishes to state	1
will not be tolerated for long	0
war crimes or bloody massacres	0
warned	0
charging	0
assuming a rigid stance against	0
torture and inhuman treatment	0
declined	0
would not accept	0
think	0
continues to move ahead from the existing basis	1
and worse than anything , it is an insult to the iranian nation	0
will remain unchanged	0
support of	1
that four shots would solve the problem	0
compatriots	0
pleased	1
to support	1
opposition	0
fraudulent	0
wanting	1
against terrorism	0
one	0
urged	1
reproached	0
everything	0
differ	0
highly in favor	1
has allowed itself to infringe international rules	0
of lying	0
undermining the legitimacy	0
invited	1
a donkey being controlled by the british	0
markedly different	0
did his best to undermine confidence	0
devastatingly sarcastic	0
supporting	1
confusion	0
manifestation of its hegemonistic designs	0
is almost impossible	0
concluding	0
force himself	0
grateful	1
unfortunately	0
will allow	0
it makes a mockery of george bush's war against international terrorism	0
in the hope	1
cooperation	1
axis of evil remark	0
fair	1
not a single day would pass in peace and with no palestinians shedding blood	0
a veritable media triumph	1
difficulties	0
cataclysmic consequences	0
such wishful thinking	0
welcomed	1
cling obstinately	0
illegitimate	0
fears	0
reflect negatively	0
fair	0
urged	1
stars and stripes	0
admonishes	0
endorsed	1
wish	1
lecturing	0
sets a dangerous precedent	0
substantially represented	1
need to establish a just peace	1
opportunity	1
anything goes	0
to be okayed	1
can not	0
would use every possible peaceful means at our disposal	1
importance	1
gratitude	1
criticizes	0
argentina will be more competitive	1
approval	1
axis of evil	0
to put it mildly	0
sympathy	0
excused	1
to the healthy development of sino - us relations	1
refused to discuss	0
expressed satisfaction	1
expressed the same apprehension	0
was mistreating its hostages	0
rejected	0
unpreparedness	0
manipulation	0
taiwan independence'	0
there are a few ambiguous points	0
knows enough	1
chorus of protest	0
the approval	1
would create	1
pretext to crack down on legitimate dissent	0
shabby conduct	0
want	1
suspicions of	0
intends	1
provocations	0
contradicts the efforts to calm down the situation	0
recommendations	1
shoot president mugabe out of office	0
revolutionary leaders	1
unreasonably	0
very different	0
fails to mention	0
can be stabilized	1
plight	0
steel manacles or open - air cells	0
accusing	0
ambiguity	0
fears	0
democracy exhausted all its generosity	0
ugly	0
is supporting	1
the rioting	0
noted critically	0
believes	1
well disposed	1
the support	1
the wish of	1
support by	1
should be viewed in its true perspective	0
called on	1
confiscate	0
persistent alignment	1
too late	0
such a disadvantageous situation	0
the military great power	1
was not against helping	1
peaceful	1
only major obstacle	0
calm and a just peace	1
not only just	1
good	1
one - sided war	0
only wants	1
introduce the rioters to their 72 black - eyed virgins	0
particularly frequently and unceremoniously	0
to carry out other retaliatory , suppressive , and devastating practices	0
aspirations	1
repeatedly trumpeted	0
to elicit much support abroad	0
all the more to be deplored	0
democratic	1
will now tend to support	1
is now objecting	0
duplicity	0
welcomed	1
criticism from	0
threat	0
dictation from the us	0
balmy	1
dissatisfaction	0
have damaged	0
charged	0
will eat up their own vitals	0
there is a breakdown in law and order	0
hands behind chechen terrorism ,	0
field day	0
restoring legitimacy	1
to deny them an appeal before court of law	0
demand	0
was condemned	0
doggedly	0
took advantage	0
unwarranted	0
may starve	0
renew our support	1
have worse conditions	0
this is not a reverse , it's actually an advance	1
late	0
would only complicate things	0
have interests	1
devil's empire .	0
claimed	0
now have to brave gangs of zanu - pf thugs	0
opposed	0
are nervous	0
support	1
support	1
should follow	1
raving	0
africa is for africans	1
aligned himself and established a distinct cooperative stance	1
nostalgia	1
flawlessly	1
will urge	1
these three musketeers	0
hypocrisy	0
completely ignored	0
divide and rule	0
faltered as a result of israel's intransigence	0
condemned	0
can be bought cheaper	1
criticized	0
discrediting	0
can turn this to their advantage	1
appreciate	1
is fully biased to israel	1
should criticize	0
better situation	1
the political strong man	1
why should	0
against palestinian terrorism everywhere it exists	0
brought the peace process to a deadlock	0
human shields	0
could not be clearer	1
now resembles the destruction of the very people	0
concerns	0
do n't accept	0
support for	1
deems	0
have their human rights ruthlessly trampled upon	0
fortunately	1
should serve as a warning	0
the mustard seed	1
has written the name of moscow on the registration page of the american side	0
did not exactly cover himself in glory	0
concrete	1
it will ring with hypocrisy	0
inspiring	0
in the eyes of	1
applauded	1
chanting	0
has made some of the loudest noise	0
failure to ratify	0
criminal policies	0
what is left of the army's reputation	0
watertight	1
smiling	1
enemies rely upon surprise and deception	0
hours away	0
angry	0
sought	1
meddling	0
into a corner	0
conspicuous policy of playing games	0
disenfranchise	0
given sharon a free hand	1
simply	0
drastically	0
foregone conclusion	0
determined	1
axis of evil	0
nor is the outcome illegitimate merely	0
am shocked	0
wrote a critical comment	0
a year of a war	0
a storm of protest	0
contrary opinions	0
just about every shady tactic in the book	0
bungled its dealings	0
argued	0
big challenge	0
supposed to be	0
without having any knowledge of the realities	0
axis of evil	0
assertively holds so dear to his heart	0
rigging the election	0
a massacre	0
corruption	0
inaccurate	0
more quickly	1
secretly behind every local misfortune	0
the entire palestinian people	0
feels uneasy	0
should not be condoned	0
he can work with his troubled neighbor	0
little one can do about it	0
so as to avoid the repetition of a crisis such as ours	0
only deserves rejection	0
systematic campaign of violence and intimidation	0
mate up with terrorist organizations	0
an ability to look decades ahead and not let oneself get beaten down	1
